,headstart,hashrate,role
118,-3.6548156806618106,0.0946858485026423,loser
119,1.8969935640666384,0.2201996476805637,loser
120,0.6053754803922222,0.0,winner
121,-1.5703500196883167,0.1340281855549031,loser
122,1.714781952415541,0.0,winner
123,0.5473617102418902,0.0,winner
124,1.522066362891995,0.2201996476805637,winner
125,-1.1117070784070198,0.1340281855549031,loser
126,-1.5990065073424806,0.1340281855549031,winner
127,2.220307167065204,0.2401644157369348,loser
128,-1.940815266540861,0.0946858485026423,winner
129,0.9290484435184201,0.2201996476805637,winner
130,2.5035552669361882,0.2201996476805637,winner
131,-1.1721827195190426,0.0,winner
132,1.150336826633328,0.2201996476805637,loser
133,0.4523204780431749,0.0946858485026423,winner
134,-0.275367177192968,0.2201996476805637,loser
135,0.44386252754902666,0.0946858485026423,winner
136,0.2832144958519036,0.0946858485026423,loser
137,-0.38129908833478554,0.2401644157369348,winner
138,0.635975040143727,0.0946858485026423,loser
139,0.1556821923455154,0.1340281855549031,winner
140,-1.3226970249289767,0.2401644157369348,loser
141,1.1261977317570049,0.0,winner
142,-1.671371152124871,0.2401644157369348,loser
143,-1.7962065029334475,0.1340281855549031,winner
144,1.5041696794027193,0.2201996476805637,loser
145,-0.10135314644094429,0.2401644157369348,winner
146,-0.7683683795393315,0.0946858485026423,loser
147,1.8784724616426083,0.0946858485026423,winner
148,-1.3864816372911537,0.0946858485026423,loser
149,-0.12616937626030733,0.0946858485026423,winner
150,1.1292749258341797,0.0,loser
151,-1.2911249567082408,0.2201996476805637,winner
152,0.4539855149241958,0.0,loser
153,1.9622265005331143,0.2201996476805637,loser
154,-0.30719266457706484,0.2401644157369348,winner
155,-1.7392571572781852,0.1340281855549031,loser
156,1.8093602642875357,0.2201996476805637,winner
157,-1.4235485137579043,0.2401644157369348,loser
158,-0.9117373861755143,0.1340281855549031,loser
159,1.2497541791466134,0.2401644157369348,loser
160,-0.3260410276008192,0.1340281855549031,loser
161,0.37486235533831613,0.2201996476805637,loser
162,1.122950654317197,0.0946858485026423,winner
163,-0.2016158183387211,0.2401644157369348,loser
164,-2.963876477577341,0.1340281855549031,winner
165,2.0622966802256673,0.2401644157369348,loser
166,0.19298611019714973,0.1340281855549031,winner
167,-0.6588551111837584,0.2201996476805637,loser
168,1.3251782181215797,0.2401644157369348,winner
169,-0.32090235035776327,0.2401644157369348,loser
170,-0.12046881722898561,0.0946858485026423,winner
171,-0.8325292878598023,0.2201996476805637,loser
172,-0.48363758429854653,0.2401644157369348,winner
173,0.31739850292899074,0.2201996476805637,loser
174,0.033140660690755386,0.2201996476805637,winner
175,-0.5955386094049433,0.2201996476805637,winner
176,-0.045206550382204336,0.2401644157369348,loser
177,2.691806228554811,0.2201996476805637,winner
178,-2.180655373082982,0.2401644157369348,loser
179,-1.5843389043301093,0.1340281855549031,winner
180,2.126972768300029,0.2401644157369348,loser
181,0.5711001267859963,0.2201996476805637,loser
182,0.5215417789311423,0.0946858485026423,winner
183,0.1852489596691569,0.1340281855549031,loser
184,0.19997065314355567,0.2201996476805637,winner
185,-0.0831720835081855,0.0946858485026423,loser
186,-1.2440718081015505,0.1340281855549031,loser
187,1.8955421360171911,0.2201996476805637,winner
188,-1.0358974312515252,0.0,loser
189,-0.7499368499384331,0.1340281855549031,winner
190,-0.14623816519666533,0.0946858485026423,loser
191,-1.820480813729753,0.1340281855549031,winner
192,0.08089172698080027,0.2401644157369348,winner
193,0.1215736562774512,0.0,winner
194,1.4719978222737615,0.2201996476805637,winner
195,-1.3094340947182739,0.0,loser
196,-0.2620394577488192,0.2401644157369348,winner
197,-0.8300829898613769,0.0,winner
198,-0.6526079868040844,0.0946858485026423,winner
199,-0.14062880577268633,0.1340281855549031,loser
200,-0.35998424412213725,0.2201996476805637,winner
201,-0.9422653493884432,0.0946858485026423,loser
202,-1.9356503014288433,0.1340281855549031,loser
203,-0.5235958173542923,0.1340281855549031,winner
204,0.448933437958418,0.2401644157369348,loser
205,-0.2956563305626301,0.2401644157369348,loser
206,0.6860315931989522,0.0,winner
207,-0.030740154138727105,0.2201996476805637,loser
208,0.6026979700183488,0.0946858485026423,loser
209,-1.266259343318243,0.0,winner
210,1.2181263136960163,0.2201996476805637,loser
211,0.9559209212837463,0.2201996476805637,winner
212,-0.916194537253713,0.0,loser
213,1.5256450237790888,0.2401644157369348,loser
214,-0.4626168408069362,0.2401644157369348,winner
215,-0.1716684443849643,0.1340281855549031,loser
216,0.8582919460738156,0.2201996476805637,winner
217,0.921122965140315,0.2401644157369348,winner
218,-0.8803262040712831,0.1340281855549031,loser
219,-0.060287006562495415,0.0,winner
220,0.6268066509833206,0.2401644157369348,loser
221,-1.4308942034961967,0.0946858485026423,winner
222,-0.2836933785661986,0.2401644157369348,winner
223,0.14019552542092795,0.2201996476805637,loser
224,0.0897829249855806,0.2401644157369348,winner
225,1.392805587069475,0.2401644157369348,winner
226,-1.505008414824881,0.1340281855549031,loser
227,0.3024031186949392,0.2401644157369348,winner
228,-1.1042118279582174,0.1340281855549031,loser
229,-3.545666326455811,0.2201996476805637,winner
230,-0.9025309487558169,0.0,winner
231,-0.5899347457125139,0.2201996476805637,loser
232,0.6228356026895501,0.0,winner
233,-0.9469169806989017,0.0,winner
234,-0.12303337456872954,0.2201996476805637,winner
235,0.9291589137766965,0.0946858485026423,loser
236,0.6439137908595849,0.2401644157369348,winner
237,-1.4112080954983028,0.0,loser
238,0.7317161626853343,0.2401644157369348,winner
239,-0.5974756859081445,0.1340281855549031,loser
240,-0.4745934172413582,0.1340281855549031,loser
241,0.27580823310394953,0.2401644157369348,winner
242,-0.49570299758639047,0.0,loser
243,-2.2729669347833887,0.0946858485026423,loser
244,-0.2854793467491319,0.2201996476805637,winner
245,-0.2931255295677948,0.0946858485026423,loser
246,1.8176870296382281,0.2401644157369348,winner
247,-0.1526058120896141,0.0,loser
248,-0.093637887204578,0.1340281855549031,winner
249,0.841369063017605,0.0946858485026423,loser
250,-1.556418226954407,0.2201996476805637,winner
251,-0.7085756645456298,0.1340281855549031,winner
252,-0.4759834182152063,0.2401644157369348,loser
253,-0.539170222287517,0.2201996476805637,winner
254,-1.0898267972565698,0.0946858485026423,winner
255,0.5773555464368614,0.2401644157369348,loser
256,2.9597205570685396,0.2201996476805637,winner
257,-1.1811912834772664,0.1340281855549031,loser
258,3.5576085069729046,0.2401644157369348,winner
259,-3.2432771272127336,0.1340281855549031,loser
260,0.8217141523315785,0.2201996476805637,winner
261,-0.851811900082516,0.2401644157369348,winner
262,-0.8422313976409648,0.2401644157369348,loser
263,-0.03368505284337586,0.0,winner
264,0.4100285328671909,0.2401644157369348,loser
265,0.08048169752210943,0.2201996476805637,winner
266,-0.10838953934685192,0.1340281855549031,winner
267,-0.7577423532178633,0.1340281855549031,loser
268,0.025740145474546727,0.2201996476805637,winner
269,-0.8572621650485504,0.1340281855549031,loser
270,-0.33279722754902186,0.2201996476805637,winner
271,0.7885309070146864,0.2201996476805637,loser
272,1.6858696191496754,0.2201996476805637,winner
273,-0.34540687515217416,0.1340281855549031,loser
274,0.6221304582617397,0.2201996476805637,winner
275,0.8574569880969283,0.0946858485026423,loser
276,0.36291963959238216,0.2201996476805637,winner
277,-0.9426222297936251,0.0946858485026423,loser
278,0.0402688646270537,0.1340281855549031,winner
279,-0.8141408514531512,0.2201996476805637,loser
280,0.7290588801034479,0.0946858485026423,winner
281,-0.3910456791894008,0.1340281855549031,loser
282,-0.8137308374806218,0.0,winner
283,-0.8708402599280001,0.1340281855549031,loser
284,-0.26542284978332065,0.0946858485026423,winner
285,0.21957976842902105,0.0946858485026423,loser
286,-1.4297917701804344,0.1340281855549031,loser
287,0.983016746533184,0.2201996476805637,winner
288,-1.984212632543685,0.1340281855549031,loser
289,3.3473751093393007,0.0,winner
290,-3.7689279482743574,0.1340281855549031,loser
291,-1.1879431214459009,0.1340281855549031,winner
292,-0.748640808301396,0.2401644157369348,winner
293,-1.6986720051774047,0.0946858485026423,winner
294,1.0033476480807975,0.2401644157369348,loser
295,0.868335763799126,0.0946858485026423,winner
296,1.6983705038699872,0.2401644157369348,loser
297,5.740840816945763,0.0946858485026423,winner
298,0.7230282376452946,0.0,winner
299,0.34666734155007917,0.0946858485026423,loser
300,-0.6855658937027613,0.0,winner
301,-0.2417431586245422,0.1340281855549031,loser
302,0.10922050019960738,0.2201996476805637,winner
303,0.9330731120896092,0.2201996476805637,loser
304,0.8651451996423256,0.1340281855549031,winner
305,-1.1730007980357444,0.1340281855549031,loser
306,0.666527956480498,0.2401644157369348,loser
307,-0.6002835179065165,0.0,winner
308,-0.01393748539806583,0.0946858485026423,winner
309,0.5058475418312831,0.1340281855549031,loser
310,-0.25227381579684316,0.2201996476805637,winner
311,-0.04396054658296711,0.2401644157369348,winner
312,0.9286798775398442,0.2201996476805637,loser
313,-0.481306347182759,0.2201996476805637,winner
314,-0.8324600483629263,0.1340281855549031,winner
315,0.039586391996169645,0.1340281855549031,loser
316,-0.5923501857948803,0.1340281855549031,winner
317,0.44979905305171797,0.0946858485026423,winner
318,0.7258740131029469,0.1340281855549031,loser
319,0.6093453220899894,0.2201996476805637,winner
320,0.7427097123001387,0.2401644157369348,loser
321,-0.5042293538334912,0.0,winner
322,-0.5912202233415984,0.1340281855549031,loser
323,-0.90634775851299,0.2201996476805637,winner
324,0.0971761961329769,0.1340281855549031,loser
325,-1.0726707873498216,0.2201996476805637,winner
326,0.5894715563109496,0.1340281855549031,loser
327,-0.36092408339041904,0.2401644157369348,winner
328,-0.6712958835556884,0.2201996476805637,winner
329,0.543424710418023,0.0946858485026423,loser
330,-0.572091349120327,0.2401644157369348,winner
331,0.5872142257872213,0.2401644157369348,winner
332,-0.309640137520125,0.2401644157369348,loser
333,1.9093417944319082,0.2201996476805637,winner
334,-1.33749754326338,0.0,loser
335,-0.9270289804355585,0.138225758915414,winner
336,0.6987497674637893,0.2343059239610963,loser
337,1.1159175392246166,0.2418213969938107,winner
338,0.6235742381032823,0.1007957559681697,winner
339,0.24978265636324903,0.0,loser
340,-0.7561428320928489,0.2418213969938107,loser
341,-0.6881375007785808,0.138225758915414,loser
342,0.044042222287405064,0.138225758915414,winner
343,-0.2753120990420841,0.138225758915414,winner
344,0.30992625995673606,0.2418213969938107,loser
345,-0.5743913591845464,0.2418213969938107,loser
346,0.482862249392084,0.138225758915414,loser
347,0.3312126565660334,0.1007957559681697,winner
348,0.613875716616636,0.2418213969938107,loser
349,0.3797322859441459,0.2343059239610963,loser
350,-0.3878086047369216,0.1007957559681697,winner
351,-0.9891997310661953,0.2418213969938107,loser
352,0.7505399232418406,0.0,winner
353,0.303137711222647,0.2418213969938107,loser
354,-0.965815163782199,0.1007957559681697,winner
355,-0.1185163325589571,0.2343059239610963,winner
356,0.8918514722996183,0.1007957559681697,loser
357,-0.12264937009286947,0.2343059239610963,winner
358,-1.0945022211289837,0.2418213969938107,winner
359,1.505505987566428,0.138225758915414,loser
360,-0.08397089903831612,0.2418213969938107,winner
361,0.7659664495400582,0.2418213969938107,loser
362,-0.8144791954706376,0.2418213969938107,winner
363,-0.9652853420833607,0.2343059239610963,loser
364,0.351370152096121,0.2418213969938107,winner
365,0.9836077095991729,0.2343059239610963,loser
366,-1.176765524784468,0.2343059239610963,loser
367,0.501895804049945,0.1007957559681697,winner
368,-0.9032341268047439,0.2418213969938107,loser
369,0.6123878117417694,0.1007957559681697,winner
370,0.3594118312992265,0.138225758915414,loser
371,-0.9925151383329753,0.138225758915414,loser
372,-0.49384601992038446,0.1007957559681697,winner
373,-1.355085270697079,0.1007957559681697,winner
374,0.6406849642160712,0.2343059239610963,loser
375,1.8041908898844252,0.2343059239610963,winner
376,-0.838400895228756,0.138225758915414,loser
377,-0.5197443680672973,0.2418213969938107,winner
378,0.19407538438300231,0.1007957559681697,winner
379,-1.887911808919068,0.2418213969938107,loser
380,0.05013174581591362,0.2418213969938107,winner
381,0.46408815972168904,0.1007957559681697,loser
382,-1.4073818675847707,0.138225758915414,winner
383,1.906195821582956,0.138225758915414,loser
384,0.10753480451406294,0.138225758915414,winner
385,0.5536000934142524,0.138225758915414,loser
386,-0.11661732641508715,0.1007957559681697,winner
387,-0.4286943057722128,0.2418213969938107,loser
388,-0.0033435259085028424,0.2343059239610963,winner
389,0.44346044405096907,0.2343059239610963,loser
390,0.2754929327380704,0.2418213969938107,winner
391,-1.1107188448115284,0.2343059239610963,loser
392,0.6222935943571002,0.138225758915414,winner
393,0.42413213410185024,0.2418213969938107,winner
394,0.9149392862648555,0.138225758915414,loser
395,0.5904688880212206,0.2343059239610963,winner
396,0.050389669553201566,0.2343059239610963,loser
397,-0.8692093047020075,0.2343059239610963,winner
398,-0.44655774570759954,0.138225758915414,loser
399,-1.175261003885246,0.2418213969938107,winner
400,1.174009453383906,0.2343059239610963,loser
401,-0.6225173010667147,0.0,winner
402,-0.25656552085826645,0.2418213969938107,loser
403,0.6085186663684661,0.2343059239610963,winner
404,-0.711146546591044,0.2418213969938107,loser
405,-0.263993612231032,0.2343059239610963,winner
406,-0.09743244975704668,0.0,loser
407,-0.6979128016184337,0.138225758915414,winner
408,0.2773860836844988,0.2343059239610963,loser
409,-0.1799480364775472,0.138225758915414,winner
410,1.3513279002469705,0.2343059239610963,loser
411,-0.18059923371839282,0.2343059239610963,winner
412,-0.29092461883544884,0.1007957559681697,loser
413,-0.27864403471625976,0.138225758915414,winner
414,1.1908919277989758,0.2343059239610963,loser
415,0.8050768432683866,0.2343059239610963,winner
416,-0.6122084497382159,0.138225758915414,loser
417,-1.9272379568753542,0.2418213969938107,winner
418,1.0131648162620477,0.2343059239610963,loser
419,-0.7257487206044526,0.2343059239610963,loser
420,-0.1919287762721016,0.138225758915414,winner
421,-0.6450917754860064,0.2418213969938107,loser
422,-0.4575958042582171,0.2418213969938107,winner
423,0.10806554940757729,0.2418213969938107,loser
424,-0.6324545959366439,0.2343059239610963,loser
425,0.1504757371820833,0.1007957559681697,winner
426,0.36192198595527114,0.138225758915414,loser
427,-0.9831085144927758,0.138225758915414,winner
428,0.9615372034254164,0.2343059239610963,loser
429,0.7374674543383357,0.2343059239610963,winner
430,0.27108929793709713,0.2343059239610963,loser
431,3.1274936708230507,0.2343059239610963,winner
432,1.0608729241974493,0.2343059239610963,winner
433,-1.597173879139125,0.2418213969938107,loser
434,-0.4608318258499706,0.1007957559681697,loser
435,-0.2426262891198241,0.138225758915414,winner
436,0.9478337964981896,0.0,winner
437,0.3673913083075844,0.138225758915414,loser
438,0.05220415667046008,0.2343059239610963,winner
439,0.06685854633573118,0.2343059239610963,loser
440,0.06924633552638637,0.138225758915414,winner
441,-0.20560039182321366,0.138225758915414,loser
442,-0.9360256960408195,0.0,winner
443,-0.4983853877867306,0.0,loser
444,1.1825556704664975,0.138225758915414,winner
445,-1.410490587183491,0.2343059239610963,winner
446,1.094009969744473,0.1007957559681697,loser
447,-0.7623491133888869,0.138225758915414,winner
448,1.4766227898860462,0.2418213969938107,winner
449,-0.7453344800055781,0.138225758915414,loser
450,0.6526065440086408,0.138225758915414,winner
451,-0.5331356470359452,0.2343059239610963,winner
452,0.41171034083138736,0.2343059239610963,loser
453,0.6332960977086353,0.2343059239610963,winner
454,-0.5204205831374586,0.0,loser
455,0.8358058989237573,0.0,winner
456,1.4096727309247938,0.2343059239610963,winner
457,1.1580688746959855,0.2418213969938107,winner
458,-1.110384324831077,0.138225758915414,loser
459,-0.9280023259621677,0.138225758915414,winner
460,-0.3387229872815929,0.138225758915414,loser
461,-1.7429613828907662,0.2343059239610963,winner
462,1.8664608219161798,0.138225758915414,loser
463,0.7493983640057642,0.1007957559681697,winner
464,-0.14673344088583895,0.2343059239610963,loser
465,0.9977404438677624,0.0,winner
466,0.6237661761362099,0.0,loser
467,0.22915273081105259,0.2418213969938107,winner
468,-0.052142255369382884,0.1007957559681697,loser
469,0.44656144127247255,0.1007957559681697,loser
470,2.501671918437099,0.2418213969938107,loser
471,-0.7139123879156704,0.2418213969938107,loser
472,2.0253603310668318,0.1007957559681697,winner
473,-0.18571599994002885,0.2418213969938107,winner
474,0.5718243723243885,0.2343059239610963,loser
475,0.982569877075183,0.2343059239610963,winner
476,-0.23520177240598428,0.138225758915414,loser
477,-0.31552612147577075,0.138225758915414,winner
478,-0.3043107669874787,0.2418213969938107,winner
479,-1.2732450249382568,0.2343059239610963,winner
480,0.8797764472379566,0.2418213969938107,loser
481,1.194921894268638,0.2418213969938107,winner
482,0.04318074558476748,0.138225758915414,winner
483,0.6848778189046867,0.2418213969938107,loser
484,-0.8653727971172118,0.2418213969938107,winner
485,-0.27140315540649285,0.2343059239610963,loser
486,0.9551578778943808,0.2418213969938107,winner
487,-0.8902130491242253,0.138225758915414,loser
488,-0.5865760916118234,0.1007957559681697,loser
489,0.5110049694436514,0.0,winner
490,0.535055873557172,0.0,winner
491,-1.8469556555368827,0.138225758915414,loser
492,1.0909087189582862,0.1007957559681697,winner
493,-0.2741497645918174,0.138225758915414,loser
494,-1.9820561832028287,0.138225758915414,winner
495,1.8404052161159068,0.138225758915414,loser
496,-0.15342229304391197,0.138225758915414,winner
497,-0.8015898893110669,0.2343059239610963,loser
498,0.5758012701188333,0.2343059239610963,loser
499,-0.23053772579663523,0.2418213969938107,loser
500,0.3932353505531194,0.2418213969938107,winner
501,-0.7212706043698374,0.0,loser
502,-0.9669372186108398,0.2343059239610963,winner
503,-0.13538170237187153,0.0,loser
504,0.0237494813159409,0.2418213969938107,loser
505,0.9104485899535537,0.138225758915414,loser
506,0.3832981807802558,0.2343059239610963,winner
507,-0.29883147517558917,0.1007957559681697,loser
508,1.302675945476879,0.2418213969938107,winner
509,-0.7061173563691672,0.2343059239610963,loser
510,0.70637212669951,0.138225758915414,winner
511,-0.876018220473785,0.138225758915414,winner
512,-0.8848973509927343,0.1007957559681697,loser
513,-0.3204744783748279,0.2418213969938107,winner
514,-0.03589645396370944,0.2343059239610963,loser
515,-0.8350976218049133,0.2343059239610963,winner
516,0.7961332941638508,0.2418213969938107,loser
517,-0.32972470619793715,0.138225758915414,winner
518,-0.9050242254746919,0.138225758915414,loser
519,-0.27426076801041677,0.138225758915414,winner
520,1.332410303220246,0.2343059239610963,loser
521,-0.9880793974745308,0.138225758915414,loser
522,0.2610804080879945,0.2418213969938107,winner
523,-0.3627599353285025,0.2418213969938107,loser
524,0.8189012159689848,0.138225758915414,winner
525,0.8002827910764012,0.2343059239610963,winner
526,1.6740932683535967,0.2418213969938107,winner
527,-2.2873970986216197,0.2343059239610963,loser
528,-1.2921762337858813,0.2343059239610963,loser
529,-0.3791002128257195,0.1007957559681697,loser
530,0.06528234321323856,0.2362743639339384,winner
531,0.9533341636509882,0.0864454694241928,winner
532,-0.09723071929058413,0.2362743639339384,loser
533,-0.07671793409792249,0.2362743639339384,winner
534,0.5530216356705582,0.2362743639339384,loser
535,-0.9177769681488852,0.2330010415116798,loser
536,0.8176613303723286,0.2330010415116798,winner
537,-1.669101636119164,0.2362743639339384,loser
538,-0.7577578814560804,0.2362743639339384,winner
539,-0.13652359376293788,0.2362743639339384,loser
540,0.580297804271624,0.2362743639339384,loser
541,-0.21504817276574295,0.1365868174378812,loser
542,-0.7968757953120276,0.2362743639339384,winner
543,0.9018528569852815,0.2330010415116798,loser
544,0.33185901476720003,0.2330010415116798,winner
545,-0.44195661528352415,0.2362743639339384,loser
546,0.4449179265844265,0.1365868174378812,winner
547,0.2154955113152781,0.2330010415116798,loser
548,-0.8426211362963412,0.2362743639339384,loser
549,-0.11277667306956873,0.0,loser
550,-0.1643920701968682,0.0864454694241928,winner
551,0.020365732556543392,0.0864454694241928,winner
552,0.1316777362596011,0.2362743639339384,loser
553,-0.5035120918155185,0.0864454694241928,winner
554,0.22905685269268594,0.2330010415116798,loser
555,-0.8692333325714727,0.2362743639339384,loser
556,1.7250811065851746,0.2362743639339384,loser
557,-1.398583340582622,0.2362743639339384,winner
558,1.7161919003677697,0.2330010415116798,loser
559,-0.32130435599724505,0.2330010415116798,winner
560,-0.8794026046541046,0.2362743639339384,loser
561,0.4102967743867296,0.2330010415116798,winner
562,0.8079141635732343,0.2330010415116798,loser
563,0.6247181484638142,0.2330010415116798,winner
564,0.5316005242357078,0.1365868174378812,loser
565,0.3467230843698679,0.0,winner
566,-0.10352342071592191,0.2362743639339384,loser
567,0.9705614450650553,0.2330010415116798,winner
568,-0.011453437139095302,0.2362743639339384,loser
569,1.9954074313484644,0.2330010415116798,winner
570,1.5098962579027115,0.2330010415116798,winner
571,-0.8152841230745795,0.2330010415116798,winner
572,0.6389843808259883,0.1365868174378812,loser
573,0.7391378313305224,0.0864454694241928,winner
574,-0.6166881970234992,0.2330010415116798,loser
575,1.1620127735726453,0.2330010415116798,winner
576,0.5916981737660296,0.0864454694241928,winner
577,0.3184667717223264,0.2330010415116798,loser
578,0.628331060391567,0.2330010415116798,winner
579,2.453546771368015,0.0,loser
580,0.18848879524218942,0.2330010415116798,winner
581,-0.36812407292167637,0.0864454694241928,loser
582,-0.530017251292034,0.2330010415116798,winner
583,0.7671545983961046,0.2362743639339384,loser
584,-0.6424057463477686,0.1365868174378812,winner
585,1.132760508253171,0.0864454694241928,loser
586,-0.0990411126766586,0.2330010415116798,loser
587,-0.42188611016312794,0.1365868174378812,winner
588,-0.6819983286036866,0.1365868174378812,loser
589,-0.9541909507440813,0.2330010415116798,loser
590,-0.24778115407818802,0.2330010415116798,loser
591,-0.3215948687123509,0.1365868174378812,winner
592,0.4657007892227456,0.2330010415116798,loser
593,0.5007546580608904,0.2362743639339384,winner
594,-0.8844284222920713,0.2330010415116798,loser
595,1.2951044610762452,0.2330010415116798,winner
596,-0.24816390747738204,0.2362743639339384,winner
597,0.3565116332271474,0.1365868174378812,loser
598,0.7757628785762867,0.2330010415116798,winner
599,-0.5090776456991515,0.2330010415116798,loser
600,0.6549072863070309,0.2330010415116798,winner
601,-1.3215568901129457,0.0864454694241928,loser
602,1.7784053776721838,0.2330010415116798,winner
603,-1.8538971453544237,0.2362743639339384,loser
604,0.043485445527414957,0.2362743639339384,winner
605,-0.5404353572830358,0.2362743639339384,loser
606,1.2685030758993738,0.2330010415116798,winner
607,-0.6248598137467978,0.2330010415116798,loser
608,-0.4157152598801439,0.0,winner
609,-0.841725575546419,0.2362743639339384,winner
610,-0.4480272830616796,0.2362743639339384,loser
611,0.4206218935555024,0.0864454694241928,winner
