"DateTime","Ethermine","F2Pool","Hiveon Pool","2Miners","Flexpool.io","MiningPoolHub","Nanopool","BTC.com Pool","Babel Pool","BeePool","EzilPool","Mining Express","Spark Pool","UUPool","zhizhu.top","others","unknown"
"2021-05-18 00:00:00",1269,719,345,184,77,133,279,11,243,347,70,7,1638,130,380,68,868
"2021-05-19 00:00:00",1319,678,355,209,70,163,244,13,239,322,81,5,1563,121,390,46,925
"2021-05-20 00:00:00",1336,716,361,206,74,154,244,15,243,330,79,9,1553,111,379,45,939
"2021-05-21 00:00:00",1346,728,339,190,59,172,246,23,259,330,78,17,1574,105,368,73,799
"2021-05-22 00:00:00",1340,736,356,190,59,162,273,26,229,335,83,37,1619,113,337,65,813
"2021-05-23 00:00:00",1381,696,343,226,54,173,254,24,221,339,62,29,1615,105,350,54,823
"2021-05-24 00:00:00",1363,746,351,215,62,146,291,15,216,312,78,23,1629,119,296,61,849
"2021-05-25 00:00:00",1390,709,346,190,78,161,272,17,238,334,75,36,1576,97,229,63,864
"2021-05-26 00:00:00",1388,721,346,187,77,146,283,16,237,360,74,39,1596,115,244,55,837
"2021-05-27 00:00:00",1375,688,372,194,76,147,289,23,255,308,89,46,1549,120,254,43,879
"2021-05-28 00:00:00",1389,724,385,229,65,149,277,21,244,316,91,41,1603,121,266,64,785
"2021-05-29 00:00:00",1424,729,375,167,70,183,258,22,266,315,67,38,1606,109,266,72,812
"2021-05-30 00:00:00",1391,750,394,190,54,163,249,27,251,313,70,40,1614,115,254,59,793
"2021-05-31 00:00:00",1382,741,346,258,62,167,242,29,230,317,90,24,1646,115,262,60,749
"2021-06-01 00:00:00",1498,675,379,219,76,176,274,20,237,339,72,38,1582,145,257,30,735
"2021-06-02 00:00:00",1458,690,376,219,97,174,286,26,247,331,78,43,1566,128,272,36,781
"2021-06-03 00:00:00",1393,675,363,267,87,165,271,19,238,320,84,33,1607,114,306,35,733
"2021-06-04 00:00:00",1364,741,373,231,100,172,293,20,262,331,70,13,1666,110,285,50,743
"2021-06-05 00:00:00",1354,696,360,246,73,177,263,13,244,319,75,4,1634,122,281,46,786
"2021-06-06 00:00:00",1381,673,352,317,59,165,248,21,282,344,79,6,1645,122,293,64,764
"2021-06-07 00:00:00",1367,671,374,325,76,179,263,12,255,293,88,8,1636,102,288,47,734
"2021-06-08 00:00:00",1338,703,356,277,68,198,244,20,234,345,81,8,1754,113,294,41,674
"2021-06-09 00:00:00",1469,669,351,254,74,166,307,16,231,374,76,2,1633,110,268,46,681
"2021-06-10 00:00:00",1435,659,432,265,71,180,267,14,238,332,68,1,1602,129,276,83,649
"2021-06-11 00:00:00",1435,652,356,287,69,163,256,12,258,335,84,0,1611,141,254,72,755
"2021-06-12 00:00:00",1427,637,361,288,81,163,291,12,267,312,75,0,1609,117,259,67,743
"2021-06-13 00:00:00",1500,621,379,324,80,186,257,9,223,354,76,0,1625,117,262,77,640
"2021-06-14 00:00:00",1425,629,390,336,73,197,269,12,231,369,88,0,1606,134,255,75,676
"2021-06-15 00:00:00",1444,642,359,310,79,195,273,10,233,345,93,0,1678,137,296,55,653
"2021-06-16 00:00:00",1451,582,395,259,84,169,269,11,261,358,78,0,1635,122,274,60,673
"2021-06-17 00:00:00",1390,684,354,318,83,177,318,13,244,320,73,0,1653,121,258,49,725
"2021-06-18 00:00:00",1465,640,354,269,85,182,274,14,251,364,91,0,1507,126,268,69,705
"2021-06-19 00:00:00",1525,630,405,303,64,189,260,11,250,369,71,0,1506,144,246,62,710
"2021-06-20 00:00:00",1606,621,378,342,69,172,298,13,220,343,78,0,1527,111,237,61,672
"2021-06-21 00:00:00",1591,510,428,327,76,183,288,9,213,418,94,0,1382,120,230,66,675
"2021-06-22 00:00:00",1677,612,414,322,74,212,267,24,184,397,98,0,1357,224,193,52,651
"2021-06-23 00:00:00",1723,580,487,313,90,214,308,15,171,393,99,0,1202,208,170,59,696
"2021-06-24 00:00:00",1713,615,446,331,100,207,343,19,154,372,105,0,1211,239,160,51,619
"2021-06-25 00:00:00",1644,611,477,334,70,223,332,23,165,383,102,0,1200,243,154,57,590
"2021-06-26 00:00:00",1756,649,458,353,90,203,301,10,167,414,110,0,1152,193,139,60,667
"2021-06-27 00:00:00",1756,594,444,403,75,218,338,13,178,372,113,0,1201,221,154,39,618
"2021-06-28 00:00:00",1778,600,461,336,93,234,308,9,168,391,105,0,1214,221,166,55,649
"2021-06-29 00:00:00",1735,609,504,338,77,236,312,14,161,408,91,0,1165,209,138,52,648
"2021-06-30 00:00:00",1729,563,456,320,79,234,349,9,182,384,103,0,1221,242,164,41,673
"2021-07-01 00:00:00",1766,565,443,329,81,203,329,8,177,388,108,0,1181,190,179,45,647
"2021-07-02 00:00:00",1767,574,456,290,96,202,353,10,176,376,100,0,1273,157,187,42,674
"2021-07-03 00:00:00",1723,619,435,311,98,182,304,12,173,405,84,0,1293,155,169,44,673
"2021-07-04 00:00:00",1713,574,461,311,96,184,332,18,195,398,113,0,1228,158,174,67,715
"2021-07-05 00:00:00",1689,547,411,390,94,209,337,21,184,357,106,0,1325,151,174,58,673
"2021-07-06 00:00:00",1702,559,488,373,91,190,334,8,178,408,93,0,1297,158,201,34,643
"2021-07-07 00:00:00",1646,586,467,331,87,197,332,18,175,393,111,0,1306,157,177,47,679
"2021-07-08 00:00:00",1700,580,433,351,83,212,388,17,199,380,103,0,1277,160,162,33,670
"2021-07-09 00:00:00",1704,616,467,340,99,194,280,16,205,394,108,0,1228,182,185,50,610
"2021-07-10 00:00:00",1667,587,419,360,87,208,348,23,167,365,125,0,1347,186,163,45,651
"2021-07-11 00:00:00",1707,550,432,412,97,208,265,14,208,374,88,0,1325,125,189,38,662
"2021-07-12 00:00:00",1641,607,458,376,100,211,278,13,196,345,128,0,1359,47,170,37,676
"2021-07-13 00:00:00",1691,605,477,428,81,173,298,21,182,362,102,0,1358,13,162,42,615
"2021-07-14 00:00:00",1686,636,471,381,71,205,297,16,190,377,95,0,1408,27,154,48,645
"2021-07-15 00:00:00",1695,676,446,359,97,184,332,25,216,364,104,0,1344,17,167,41,660
"2021-07-16 00:00:00",1648,617,469,352,108,210,276,18,196,382,116,0,1349,27,180,51,641
"2021-07-17 00:00:00",1716,677,470,317,88,196,256,19,193,371,97,0,1326,17,186,34,661
"2021-07-18 00:00:00",1637,662,453,341,95,185,266,21,195,340,85,0,1467,27,177,28,692
"2021-07-19 00:00:00",1668,654,476,296,89,207,286,27,247,352,107,0,1357,21,182,33,683
"2021-07-20 00:00:00",1605,651,423,312,86,215,296,28,195,384,93,0,1374,18,186,32,725
"2021-07-21 00:00:00",1678,665,440,345,117,218,307,18,206,371,84,0,1361,18,194,30,684
"2021-07-22 00:00:00",1671,632,456,357,116,193,285,23,214,333,90,0,1405,12,228,35,638
"2021-07-23 00:00:00",1569,687,433,317,75,202,265,24,205,386,85,0,1459,13,186,42,679
"2021-07-24 00:00:00",1538,691,440,332,81,183,304,16,190,400,102,0,1499,23,216,39,685
"2021-07-25 00:00:00",1668,690,433,348,87,181,295,10,241,326,89,0,1396,7,211,37,649
"2021-07-26 00:00:00",1584,632,433,346,105,198,317,19,138,374,106,0,1279,19,198,45,828
"2021-07-27 00:00:00",1543,689,456,289,87,189,264,19,124,378,96,0,1302,21,215,44,859
"2021-07-28 00:00:00",1621,679,432,280,88,192,264,18,124,320,105,0,1311,25,196,37,884
"2021-07-29 00:00:00",1555,690,455,325,98,187,288,28,134,349,76,0,1262,19,182,54,915
"2021-07-30 00:00:00",1650,629,446,382,86,170,300,22,112,344,83,0,1198,23,186,57,877
"2021-07-31 00:00:00",1572,643,424,303,81,174,278,20,136,357,84,0,1285,18,225,49,935
"2021-08-01 00:00:00",1515,616,439,291,92,203,271,24,141,373,97,0,1288,22,203,58,941
"2021-08-02 00:00:00",1601,691,420,339,95,184,264,14,127,365,79,0,1295,14,218,48,912
"2021-08-03 00:00:00",1544,677,418,307,92,178,302,12,119,355,91,0,1333,16,220,59,901
"2021-08-04 00:00:00",1555,652,411,318,108,169,248,15,144,359,95,0,1319,13,257,78,870
"2021-08-05 00:00:00",1537,679,415,292,96,169,268,18,124,373,83,0,1299,22,206,65,989
"2021-08-06 00:00:00",1579,628,409,298,102,203,287,19,133,371,92,0,1341,20,194,61,990
"2021-08-07 00:00:00",1528,654,418,303,88,210,296,20,138,381,109,0,1392,16,202,76,978
"2021-08-08 00:00:00",1519,652,428,312,102,192,238,16,128,430,115,0,1371,16,164,69,1025
"2021-08-09 00:00:00",1581,666,408,348,92,176,235,18,123,385,100,0,1404,18,0,62,1179
"2021-08-10 00:00:00",1528,673,422,312,98,198,250,23,142,406,98,0,1398,9,0,59,1170
"2021-08-11 00:00:00",1501,698,388,292,87,211,253,14,123,398,86,0,1432,12,0,59,1122
"2021-08-12 00:00:00",1532,689,415,313,99,193,261,17,130,379,104,0,1443,24,0,49,1151
"2021-08-13 00:00:00",1468,680,416,353,109,183,309,21,124,414,100,0,1402,21,0,65,1105
"2021-08-14 00:00:00",1469,729,430,271,84,171,357,22,148,427,108,0,1327,13,0,60,1168
"2021-08-15 00:00:00",1432,695,443,275,104,170,378,15,138,375,84,0,1337,20,0,69,1150
"2021-08-16 00:00:00",1484,722,393,288,98,182,367,25,114,400,101,0,1342,11,0,56,1202
"2021-08-17 00:00:00",1438,722,398,252,85,194,392,30,125,421,100,0,1384,16,0,63,1195
"2021-08-18 00:00:00",1391,667,424,264,88,193,394,19,137,392,95,0,1373,15,0,76,1163
"2021-08-19 00:00:00",1499,749,403,295,103,221,384,26,111,408,93,0,1382,16,0,67,1130
"2021-08-20 00:00:00",1399,683,422,293,91,178,348,22,125,382,117,0,1450,18,0,56,1165
"2021-08-21 00:00:00",1433,683,396,295,75,172,422,23,122,390,106,0,1377,11,0,71,1153
"2021-08-22 00:00:00",1486,679,459,289,108,143,422,27,117,374,95,0,1304,1,0,90,1202
"2021-08-23 00:00:00",1391,641,372,309,95,183,313,23,130,381,104,0,1450,2,0,78,1237
"2021-08-24 00:00:00",1445,667,436,253,93,185,372,23,110,375,87,0,1425,2,0,76,1247
"2021-08-25 00:00:00",1383,707,425,264,90,181,375,27,76,402,101,0,1462,2,0,55,1210
"2021-08-26 00:00:00",1430,666,426,278,144,161,347,21,81,392,83,0,1473,1,0,52,1225
"2021-08-27 00:00:00",1417,738,380,267,138,180,402,27,139,392,86,0,1437,1,0,47,1094
"2021-08-28 00:00:00",1426,726,417,300,99,164,350,25,133,365,86,0,1440,4,0,46,1154
"2021-08-29 00:00:00",1469,702,381,258,97,208,335,39,135,384,100,0,1443,2,0,63,1150
"2021-08-30 00:00:00",1341,795,414,278,82,186,311,24,126,399,101,0,1433,2,0,49,1215
"2021-08-31 00:00:00",1364,736,452,228,81,182,333,34,158,435,82,0,1397,3,0,40,1235
"2021-09-01 00:00:00",1413,723,408,304,119,190,342,23,126,385,90,0,1419,1,0,67,1142
"2021-09-02 00:00:00",1462,733,392,294,111,159,339,33,126,437,94,0,1396,2,0,45,1204
"2021-09-03 00:00:00",1451,706,445,258,115,175,333,30,115,379,99,0,1386,0,0,61,1209
"2021-09-04 00:00:00",1429,732,412,237,126,181,351,21,116,388,90,0,1340,3,0,42,1249
"2021-09-05 00:00:00",1394,750,410,270,116,184,411,31,130,372,99,0,1399,1,0,44,1207
"2021-09-06 00:00:00",1347,750,414,246,116,195,345,33,214,414,106,0,1393,0,0,55,1139
"2021-09-07 00:00:00",1401,730,423,261,102,200,336,21,180,436,80,0,1397,0,0,39,1129
"2021-09-08 00:00:00",1428,738,410,250,119,177,315,34,190,416,88,0,1375,3,0,41,1202
"2021-09-09 00:00:00",1511,745,406,237,120,199,342,41,175,371,83,0,1308,3,0,44,1175
"2021-09-10 00:00:00",1436,786,417,253,125,183,305,28,184,389,89,0,1301,2,0,40,1214
"2021-09-11 00:00:00",1370,735,429,277,116,156,344,27,184,374,86,0,1362,3,0,43,1204
"2021-09-12 00:00:00",1475,703,424,339,113,164,321,36,185,368,94,0,1314,3,0,23,1245
"2021-09-13 00:00:00",1398,728,408,247,121,152,349,29,208,423,88,0,1312,3,0,32,1221
"2021-09-14 00:00:00",1465,695,395,275,131,172,306,27,199,380,72,0,1387,1,0,29,1196
"2021-09-15 00:00:00",1435,675,440,294,138,171,328,35,205,401,91,0,1302,5,0,38,1220
"2021-09-16 00:00:00",1472,642,367,292,130,162,402,32,173,376,89,0,1371,1,0,34,1241
"2021-09-17 00:00:00",1409,659,431,254,139,169,339,28,205,419,84,0,1348,1,0,46,1238
"2021-09-18 00:00:00",1502,643,387,273,157,178,307,29,190,380,103,0,1330,0,0,39,1226
"2021-09-19 00:00:00",1455,654,378,251,160,146,355,38,209,398,97,0,1325,1,0,32,1280
"2021-09-20 00:00:00",1421,691,387,225,161,172,349,30,184,385,73,0,1410,1,0,28,1234
"2021-09-21 00:00:00",1447,640,409,243,141,186,358,33,167,402,83,0,1373,2,0,19,1298
"2021-09-22 00:00:00",1435,677,413,239,146,157,373,36,185,402,98,0,1323,5,0,44,1207
"2021-09-23 00:00:00",1398,643,413,254,172,168,366,34,167,419,77,0,1331,1,0,32,1219
"2021-09-24 00:00:00",1489,635,416,273,161,175,319,34,181,406,97,0,1308,2,0,33,1211
"2021-09-25 00:00:00",1479,640,446,256,196,165,334,30,195,428,85,0,1379,5,0,41,1200
"2021-09-26 00:00:00",1396,684,444,238,135,167,358,38,199,411,94,0,1316,2,0,30,1180
"2021-09-27 00:00:00",1503,641,425,237,193,189,374,35,177,469,97,0,1238,1,0,42,1143
"2021-09-28 00:00:00",1415,723,421,266,176,177,383,33,44,583,93,0,905,2,0,54,1393
"2021-09-29 00:00:00",1598,961,443,283,191,198,321,40,0,568,79,0,636,4,0,44,1387
"2021-09-30 00:00:00",1657,1108,510,307,184,157,392,54,0,579,87,0,185,4,0,32,1410
"2021-10-01 00:00:00",1694,1251,594,298,190,165,361,49,0,587,99,0,0,4,0,47,1461
"2021-10-02 00:00:00",1621,1202,621,296,186,170,315,54,0,590,87,0,0,2,0,33,1518
"2021-10-03 00:00:00",1562,1179,568,259,199,176,378,71,0,621,121,0,0,2,0,37,1510
"2021-10-04 00:00:00",1640,1180,596,240,215,165,349,57,0,582,95,0,0,2,0,27,1534
"2021-10-05 00:00:00",1670,1288,574,291,183,179,340,74,0,537,101,0,0,7,0,29,1455
"2021-10-06 00:00:00",1625,1251,587,310,187,190,393,66,0,535,114,0,0,3,0,28,1464
"2021-10-07 00:00:00",1621,1206,556,248,229,156,329,73,0,575,96,0,0,8,0,24,1507
"2021-10-08 00:00:00",1616,1239,607,305,159,170,320,85,0,532,93,0,0,8,0,27,1586
"2021-10-09 00:00:00",1681,1163,584,276,175,175,313,59,0,516,92,0,0,3,0,31,1606
"2021-10-10 00:00:00",1592,1291,589,239,208,157,331,60,0,516,100,0,0,4,0,44,1572
"2021-10-11 00:00:00",1715,1315,610,244,172,193,322,67,0,429,92,0,0,3,0,44,1510
"2021-10-12 00:00:00",1673,1485,563,260,192,176,375,95,0,415,101,0,0,3,0,41,1310
"2021-10-13 00:00:00",1693,1466,631,266,208,169,308,79,0,362,94,0,0,5,0,29,1346
"2021-10-14 00:00:00",1696,1465,642,279,197,159,345,89,0,257,99,0,0,6,0,32,1416
"2021-10-15 00:00:00",1713,1630,631,292,233,174,291,88,0,80,89,0,0,4,0,36,1420
"2021-10-16 00:00:00",1782,1671,674,258,245,161,347,80,0,0,90,0,0,13,0,41,1416
"2021-10-17 00:00:00",1771,1622,656,310,204,176,344,91,0,0,104,0,0,4,0,42,1418
"2021-10-18 00:00:00",1747,1678,632,270,227,187,373,83,0,0,98,0,0,4,0,40,1311
"2021-10-19 00:00:00",1782,1602,696,283,247,165,353,96,0,0,93,0,0,4,0,43,1377
"2021-10-20 00:00:00",1805,1626,625,267,264,168,332,83,0,0,90,0,0,7,0,27,1391
"2021-10-21 00:00:00",1764,1629,661,294,249,183,371,88,0,0,105,0,0,0,0,29,1398
"2021-10-22 00:00:00",1813,1619,677,252,244,170,336,93,0,0,74,0,0,2,0,56,1421
"2021-10-23 00:00:00",1782,1642,607,249,262,176,326,88,0,0,103,0,0,2,0,62,1379
"2021-10-24 00:00:00",1751,1646,615,268,244,165,344,89,0,0,100,0,0,3,0,30,1430
"2021-10-25 00:00:00",1824,1605,674,285,267,147,329,90,0,0,98,0,0,2,0,37,1392
"2021-10-26 00:00:00",1745,1572,597,266,260,187,379,85,0,0,94,0,0,0,0,44,1502
"2021-10-27 00:00:00",1747,1578,615,265,267,154,342,84,0,0,67,0,0,0,0,42,1514
"2021-10-28 00:00:00",1756,1629,664,278,229,169,316,110,0,0,0,0,0,0,0,26,1536
"2021-10-29 00:00:00",1764,1582,663,304,265,143,291,105,0,0,0,0,0,0,0,45,1539
"2021-10-30 00:00:00",1734,1623,621,265,289,183,331,86,0,0,0,0,0,0,0,32,1528
"2021-10-31 00:00:00",1702,1640,635,272,257,157,314,101,0,0,0,0,0,0,0,43,1522
"2021-11-01 00:00:00",1764,1593,666,265,282,176,341,96,0,0,0,0,0,0,0,42,1534
"2021-11-02 00:00:00",1726,1663,591,261,269,165,319,86,0,0,0,0,0,0,0,40,1550
"2021-11-03 00:00:00",1777,1726,598,286,289,173,215,79,0,0,0,0,0,0,0,37,1545
"2021-11-04 00:00:00",1787,1623,611,296,249,152,205,108,0,0,0,0,0,0,0,36,1519
"2021-11-05 00:00:00",1791,1717,625,284,256,172,225,93,0,0,0,0,0,0,0,50,1525
"2021-11-06 00:00:00",1718,1712,613,304,260,168,223,93,0,0,0,0,0,0,0,71,1484
"2021-11-07 00:00:00",1830,1668,639,302,267,183,230,99,0,0,0,0,0,0,0,56,1490
"2021-11-08 00:00:00",1758,1762,604,300,260,161,202,87,0,0,0,0,0,0,0,47,1476
"2021-11-09 00:00:00",1795,1779,619,252,250,196,202,80,0,0,0,0,0,0,0,53,1434
"2021-11-10 00:00:00",1757,1751,596,291,260,168,232,104,0,0,0,0,0,0,0,31,1519
"2021-11-11 00:00:00",1728,1757,649,312,233,170,210,113,0,0,0,0,0,0,0,54,1452
"2021-11-12 00:00:00",1702,1758,660,267,237,192,226,105,0,0,0,0,0,0,0,61,1489
"2021-11-13 00:00:00",1811,1680,591,263,242,153,199,109,0,0,0,0,0,0,0,56,1486
"2021-11-14 00:00:00",1710,1746,629,312,239,147,221,88,0,0,0,0,0,0,0,58,1474
"2021-11-15 00:00:00",1698,1697,666,302,254,169,224,105,0,0,0,0,0,0,0,59,1447
"2021-11-16 00:00:00",1687,1647,622,358,265,165,208,89,0,0,0,0,0,0,0,54,1485
"2021-11-17 00:00:00",1750,1722,630,315,248,178,194,94,0,0,0,0,0,0,0,63,1515
"2021-11-18 00:00:00",1816,1624,592,302,266,155,242,97,0,0,0,0,0,0,0,57,1497
"2021-11-19 00:00:00",1713,1653,599,306,247,171,195,92,0,0,0,0,0,0,0,53,1521
"2021-11-20 00:00:00",1767,1678,622,303,259,139,195,102,0,0,0,0,0,0,0,50,1477
"2021-11-21 00:00:00",1713,1675,621,290,274,167,260,85,0,0,0,0,0,0,0,53,1477
"2021-11-22 00:00:00",1733,1653,638,276,304,166,217,126,0,0,0,0,0,0,0,54,1512
"2021-11-23 00:00:00",1840,1614,623,306,263,168,194,104,0,0,0,0,0,0,0,42,1482
"2021-11-24 00:00:00",1831,1574,634,249,286,144,196,110,0,0,0,0,0,0,0,52,1524
"2021-11-25 00:00:00",1825,1413,708,295,321,174,228,106,0,0,0,0,0,0,0,51,1510
"2021-11-26 00:00:00",1915,1308,658,266,339,184,193,96,0,0,0,0,0,0,0,50,1536
"2021-11-27 00:00:00",1948,1252,707,307,365,177,222,92,0,0,0,0,0,0,0,54,1598
"2021-11-28 00:00:00",1838,1067,761,293,353,175,216,93,0,0,0,0,0,0,0,49,1737
"2021-11-29 00:00:00",1854,1158,737,302,342,172,196,99,0,0,0,0,0,0,0,48,1664
"2021-11-30 00:00:00",1835,1164,782,257,311,181,196,103,0,0,0,0,0,0,0,52,1721
"2021-12-01 00:00:00",1819,1237,722,282,328,155,223,108,0,0,0,0,0,0,0,58,1601
"2021-12-02 00:00:00",1858,1223,722,286,323,174,203,109,0,0,0,0,0,0,0,68,1585
"2021-12-03 00:00:00",1928,1212,685,318,328,149,200,111,0,0,0,0,0,0,0,60,1597
"2021-12-04 00:00:00",1846,1261,651,263,345,186,195,104,0,0,0,0,0,0,0,54,1584
"2021-12-05 00:00:00",1894,1176,685,313,335,141,205,123,0,0,0,0,0,0,0,51,1655
"2021-12-06 00:00:00",1894,1156,700,295,343,156,206,120,0,0,0,0,0,0,0,58,1647
"2021-12-07 00:00:00",1850,1177,681,289,338,140,211,105,0,0,0,0,0,0,0,65,1705
"2021-12-08 00:00:00",1889,1113,674,299,336,159,204,116,0,0,0,0,0,0,0,72,1669
"2021-12-09 00:00:00",1903,1182,642,293,367,172,254,114,0,0,0,0,0,0,0,58,1603
"2021-12-10 00:00:00",1955,1144,694,303,415,158,211,113,0,0,0,0,0,0,0,65,1684
"2021-12-11 00:00:00",2044,1194,684,280,376,185,191,99,0,0,0,0,0,0,0,69,1674
"2021-12-12 00:00:00",2005,1210,709,353,344,176,210,110,0,0,0,0,0,0,0,52,1664
"2021-12-13 00:00:00",2016,1214,650,297,324,160,212,92,0,0,0,0,0,0,0,42,1766
"2021-12-14 00:00:00",1992,1155,669,271,345,209,215,99,0,0,0,0,0,0,0,57,1729
"2021-12-15 00:00:00",1926,1127,717,300,323,195,212,107,0,0,0,0,0,0,0,46,1828
"2021-12-16 00:00:00",2020,1065,705,311,318,183,204,102,0,0,0,0,0,0,0,49,1729
"2021-12-17 00:00:00",1994,1131,693,272,381,170,182,96,0,0,0,0,0,0,0,52,1813
"2021-12-18 00:00:00",2054,1088,669,268,352,178,197,122,0,0,0,0,0,0,0,52,1850
"2021-12-19 00:00:00",1944,1138,646,280,334,172,205,99,0,0,0,0,0,0,0,59,1874
"2021-12-20 00:00:00",2042,1106,669,309,394,176,212,109,0,0,0,0,0,0,0,55,1844
"2021-12-21 00:00:00",2016,1037,673,292,323,162,185,115,0,0,0,0,0,0,0,63,1893
"2021-12-22 00:00:00",1997,979,703,276,376,154,198,99,0,0,0,0,0,0,0,53,1914
"2021-12-23 00:00:00",2081,954,685,267,360,193,183,91,0,0,0,0,0,0,0,43,1898
"2021-12-24 00:00:00",2048,971,705,311,346,170,205,113,0,0,0,0,0,0,0,58,1846
"2021-12-25 00:00:00",2110,994,667,252,297,169,206,121,0,0,0,0,0,0,0,71,1894
"2021-12-26 00:00:00",2055,942,649,310,339,179,199,104,0,0,0,0,0,0,0,76,1953
"2021-12-27 00:00:00",2068,992,682,283,355,163,182,102,0,0,0,0,0,0,0,73,1915
"2021-12-28 00:00:00",2044,942,710,253,342,178,202,105,0,0,0,0,0,0,0,48,1943
"2021-12-29 00:00:00",2012,933,665,289,343,182,208,119,0,0,0,0,0,0,0,35,2024
"2021-12-30 00:00:00",2051,953,643,299,334,197,193,99,0,0,0,0,0,0,0,57,1939
"2021-12-31 00:00:00",2016,954,643,296,334,172,181,112,0,0,0,0,0,0,0,66,1944
"2022-01-01 00:00:00",2058,907,671,287,370,173,220,113,0,0,0,0,0,0,0,66,1974
"2022-01-02 00:00:00",2057,936,705,288,359,164,205,107,0,0,0,0,0,0,0,60,1949
"2022-01-03 00:00:00",2120,923,681,264,358,168,194,101,0,0,0,0,0,0,0,43,1959
"2022-01-04 00:00:00",2070,989,685,299,349,179,201,103,0,0,0,0,0,0,0,54,1888
"2022-01-05 00:00:00",2013,947,657,282,360,181,198,115,0,0,0,0,0,0,0,55,1951
"2022-01-06 00:00:00",2040,940,686,318,350,179,191,100,0,0,0,0,0,0,0,38,1856
"2022-01-07 00:00:00",2063,989,707,258,337,161,192,110,0,0,0,0,0,0,0,64,1840
"2022-01-08 00:00:00",2016,958,716,291,351,189,199,118,0,0,0,0,0,0,0,64,1954
"2022-01-09 00:00:00",2100,965,693,316,353,177,213,112,0,0,0,0,0,0,0,71,1808
"2022-01-10 00:00:00",2124,935,679,339,341,161,189,90,0,0,0,0,0,0,0,63,1814
"2022-01-11 00:00:00",2022,952,696,281,359,194,211,92,0,0,0,0,0,0,0,52,1981
"2022-01-12 00:00:00",2028,971,715,321,366,167,178,92,0,0,0,0,0,0,0,55,1892
"2022-01-13 00:00:00",2062,987,718,294,363,179,184,88,0,0,0,0,0,0,0,54,1848
"2022-01-14 00:00:00",2009,985,716,302,356,163,191,98,0,0,0,0,0,0,0,85,1828
"2022-01-15 00:00:00",2040,1029,746,280,349,191,186,101,0,0,0,0,0,0,0,68,1826
"2022-01-16 00:00:00",2049,1012,742,296,382,161,151,115,0,0,0,0,0,0,0,66,1830
"2022-01-17 00:00:00",2038,1067,727,292,359,180,207,84,0,0,0,0,0,0,0,53,1766
"2022-01-18 00:00:00",2046,993,721,317,328,153,177,110,0,0,0,0,0,0,0,61,1886
"2022-01-19 00:00:00",2098,937,699,299,369,168,201,104,0,0,0,0,0,0,0,54,1844
"2022-01-20 00:00:00",2065,961,712,359,296,154,210,75,0,0,0,0,0,0,0,59,1911
"2022-01-21 00:00:00",2113,942,667,327,312,179,169,96,0,0,0,0,0,0,0,75,1843
"2022-01-22 00:00:00",2065,1031,681,392,318,188,210,99,0,0,0,0,0,0,0,54,1861
"2022-01-23 00:00:00",2042,959,702,368,322,156,168,89,0,0,0,0,0,0,0,61,1873
"2022-01-24 00:00:00",2041,1020,727,316,328,181,208,95,0,0,0,0,0,0,0,64,1807
"2022-01-25 00:00:00",2052,991,741,300,291,176,173,106,0,0,0,0,0,0,0,76,1868
"2022-01-26 00:00:00",2035,1024,694,307,355,151,178,112,0,0,0,0,0,0,0,59,1837
"2022-01-27 00:00:00",2068,986,699,325,294,157,170,87,0,0,0,0,0,0,0,97,1909
"2022-01-28 00:00:00",2059,965,713,305,332,177,196,82,0,0,0,0,0,0,0,81,1846
"2022-01-29 00:00:00",2088,960,738,322,345,159,200,74,0,0,0,0,0,0,0,85,1790
"2022-01-30 00:00:00",2122,915,745,284,332,171,192,113,0,0,0,0,0,0,0,82,1881
"2022-01-31 00:00:00",2089,945,736,329,288,167,161,104,0,0,0,0,0,0,0,56,1871
"2022-02-01 00:00:00",2014,979,731,289,364,159,209,112,0,0,0,0,0,0,0,71,1865
"2022-02-02 00:00:00",2008,917,729,297,339,168,204,107,0,0,0,0,0,0,0,52,1946
"2022-02-03 00:00:00",2024,910,735,284,341,208,184,119,0,0,0,0,0,0,0,74,1861
"2022-02-04 00:00:00",2102,970,728,334,363,153,193,103,0,0,0,0,0,0,0,72,1860
"2022-02-05 00:00:00",2033,961,736,307,357,154,199,97,0,0,0,0,0,0,0,61,1813
"2022-02-06 00:00:00",2139,902,743,362,357,179,163,119,0,0,0,0,0,0,0,78,1796
"2022-02-07 00:00:00",2055,940,728,321,372,181,205,119,0,0,0,0,0,0,0,66,1789
"2022-02-08 00:00:00",2096,897,697,318,353,185,208,94,0,0,0,0,0,0,0,75,1818
"2022-02-09 00:00:00",2113,919,736,306,364,191,198,82,0,0,0,0,0,0,0,68,1830
"2022-02-10 00:00:00",2086,924,702,352,352,173,207,102,0,0,0,0,0,0,0,72,1800
"2022-02-11 00:00:00",2029,895,785,349,380,181,196,108,0,0,0,0,0,0,0,51,1862
"2022-02-12 00:00:00",2023,885,696,334,418,146,190,113,0,0,0,0,0,0,0,47,1907
"2022-02-13 00:00:00",2084,906,698,312,369,187,190,108,0,0,0,0,0,0,0,61,1848
"2022-02-14 00:00:00",2105,939,694,328,373,187,174,99,0,0,0,0,0,0,0,67,1797
"2022-02-15 00:00:00",2117,947,748,352,382,182,183,102,0,0,0,0,0,0,0,73,1749
