DateTime,Ethermine,F2Pool,Hiveon Pool,2Miners,Flexpool.io,MiningPoolHub,Nanopool,BTC.com Pool,Babel Pool,BeePool,EzilPool,Mining Express,Spark Pool,UUPool,zhizhu.top,others,unknown
2020-04-10,0.21972570761599067,0.10344324482054275,0.0,0.011380215932302306,0.0,0.0,0.06988619784067698,0.015027721038809455,0.0,0.006419608987452583,0.003793405310767435,0.013422818791946308,0.32506565509191715,0.0002918004085205719,0.051648672308141234,0.07426320396848556,0.10563174788444704
2020-04-11,0.21407407407407408,0.09333333333333334,0.0,0.016148148148148148,0.0,0.0,0.07155555555555555,0.015259259259259259,0.0,0.006814814814814815,0.002962962962962963,0.011703703703703704,0.3299259259259259,0.0005925925925925926,0.052444444444444446,0.08074074074074074,0.10444444444444445
2020-04-12,0.22288369391607377,0.09496152170756497,0.0,0.016117322491650935,0.0,0.0,0.07114854072890954,0.012922898214026427,0.0,0.006243647451720633,0.0020328154493974154,0.01277769711049804,0.32321765645418904,0.0002904022070567736,0.046754755336140555,0.07913460142297081,0.11151444750980108
2020-04-13,0.22261123267687818,0.09890590809628008,0.0,0.015025528811086798,0.0,0.0,0.0738147337709701,0.010649161196207148,0.0,0.008315098468271335,0.0032093362509117433,0.010211524434719184,0.32078774617067835,0.0005835156819839533,0.05528811086797958,0.07731582786287382,0.10328227571115974
2020-04-14,0.2160892542571932,0.09688784497944804,0.0,0.013211978860833822,0.0,0.0,0.06855549031121551,0.012184380504991193,0.0,0.008220786846741044,0.0019083969465648854,0.014092777451556078,0.3222254844392249,0.0019083969465648854,0.05358191426893717,0.07325308279506752,0.11788021139166177
2020-04-15,0.21808355243938066,0.10020449897750511,0.0,0.01621384750219106,0.0,0.0,0.067776803973123,0.011539585159217061,0.0,0.009786736780601811,0.0035056967572304996,0.014022787028921999,0.33099620216184633,0.0016067776803973123,0.04922582529944493,0.07449605609114812,0.10254163014899212
2020-04-16,0.21224549582539914,0.09931155705287828,0.0,0.01274351838289146,0.0,0.0,0.06547531858795957,0.011571700600556614,0.0,0.009667496704262488,0.002343635564669694,0.016112494507104145,0.31346125677457154,0.0016112494507104144,0.05478248132415409,0.08715394756115424,0.11351984766368829
2020-04-17,0.22384535930352664,0.09738822487826472,0.0,0.01446067581525749,0.0,0.0,0.07717279032020068,0.013575328316364174,0.0,0.009148590821897595,0.0025084845801977276,0.014608233731739707,0.30042791795779844,0.0026560424966799467,0.05267817618415228,0.07717279032020068,0.11435738527371994
2020-04-18,0.211603592990723,0.10027978206449713,0.0,0.016492416433514945,0.0,0.0,0.06714769547931085,0.010307760270946842,0.0,0.009276984243852157,0.0027978206449712855,0.014872625533794728,0.31880429980857017,0.002061552054189368,0.052716831099985276,0.07774996318657046,0.11588867618907378
2020-04-19,0.20866891199297116,0.10162542099868209,0.0,0.013764826475325816,0.0,0.0,0.07512080831746962,0.01815785620149363,0.0,0.010689705667008347,0.0011714745936447504,0.014789866744764972,0.3092692927222141,0.002782252159906282,0.04861619563625714,0.07160638453653537,0.12373700395372675
2020-04-20,0.2233732127224978,0.0914794280711993,0.0,0.01998832798365918,0.0,0.0,0.06784359498103297,0.02086372920922089,0.0,0.008170411438576015,0.0026262036766851473,0.013860519404727167,0.3085789320105048,0.0029180040852057193,0.051210971695360374,0.07426320396848556,0.11482346075284505
2020-04-21,0.21430674124227259,0.0984692375625552,0.0,0.018104209596702975,0.0,0.0,0.07197527229908743,0.017809832204886664,0.0,0.008978510450397409,0.0016190756549896968,0.016043567853988815,0.30100088313217543,0.002796585222254931,0.057697968795996465,0.0727112157786282,0.11848690020606417
