hash,publish_time,peers,timestamp,diff
0000000000000000000669cf670b4ad038b607c09cf97599ec15442d3d653efb,1577883052575,9397,1577883013.0,39.575000047683716
00000000000000000003614a22ea9926bb8e4a699eef77e2cf990650b55d63b3,1577882319952,9387,1577882307.0,12.95199990272522
00000000000000000002a78cd3ff99d600035c90b8b7d09ae3d0cb19ee74ce9d,1577881616076,9402,1577881566.0,50.07599997520447
00000000000000000005ea27b81b6aba0101f7043c4e188b90ea08238b124065,1577881101033,9398,1577881080.0,21.032999992370605
00000000000000000006f836024fc18a84f8234e122154b76f9e4debedfada48,1577886792927,9429,1577886759.0,33.92700004577637
0000000000000000000dc2cbf16e55e1b39846bc75f999905c05dda413d24d94,1577885919553,9370,1577885936.0,-16.44700002670288
0000000000000000000f04ee71146f435a4d04f13ef9e94fe4c714e4c93ab9b3,1577886499656,9405,1577886464.0,35.65599989891052
00000000000000000011c708d9cb06df874f2355bc4fb46334a1dfdf113469a5,1577883697035,9349,1577883693.0,4.0350000858306885
0000000000000000000ddfdc0ad1dc57a28eb629aa78e906459a75a9ffd2c9ce,1577883756899,9435,1577883728.0,28.8989999294281
0000000000000000000c0f2cc61ade020f0f8cde23c9019b4b1da4e480699bb1,1577884718012,9315,1577884706.0,12.01200008392334
00000000000000000005aa2ab5d34455f520ba99a9efe5cca824a6bbb0acc5d5,1577884999294,9393,1577884979.0,20.293999910354614
00000000000000000012b76953fe3d9fe13d4eff70af2c194a5f556ac6842d79,1577885188936,9397,1577885176.0,12.936000108718872
0000000000000000000215460c7fe60249152415b2fd2880202233b38911b88d,1577890225993,9417,1577890207.0,18.993000030517578
000000000000000000123345a1a667cd6561e9e72306f1ca8f56ea4f69f85a60,1577890009500,9392,1577889979.0,30.5
000000000000000000109617fbfe4aa7ff3645398b13b34713559d15d950af70,1577889127696,9402,1577889117.0,10.696000099182129
000000000000000000130ab67cbe166d86e51db31b58720662567ac71cfc8ef1,1577889725708,9414,1577889710.0,15.70799994468689
0000000000000000000c649f4dfa1937cf804a21da80f7c1f5714299b40a855c,1577888713160,9404,1577888725.0,-11.839999914169312
0000000000000000000e653f6233d1971b4c4d7b7e0b173a0c77903616e315a8,1577888634080,9368,1577888593.0,41.079999923706055
00000000000000000015a01df223239bb0b8115648369412866b37c9aec7275d,1577888522010,9386,1577888502.0,20.009999990463257
0000000000000000000a215f2c348b39e3841e9d5c75923f2e984e64c2f49bce,1577890182071,9387,1577890159.0,23.07100009918213
0000000000000000000299dbcde4710774c6e25f449dfead9880d832853ce066,1577887928872,9450,1577887877.0,51.871999979019165
0000000000000000000c85009ddee78c6ffc73e0f2119703a46e437048c593b3,1577889600777,9405,1577889613.0,-12.223000049591064
0000000000000000001193785e81d7a82b9635cc2ffd14f7d7fb9c8ae62e0313,1577889589676,9380,1577889588.0,1.6760001182556152
00000000000000000013426efbc91e943e1d4c216d240b9816e7bbe66a2c890f,1577887633940,9444,1577887625.0,8.940000057220459
0000000000000000000931e0c78356295479aa7fdf19334da09d1fffc0aeedfa,1577887307583,9401,1577887285.0,22.58299994468689
0000000000000000000fe97cb928fb9a9bd842984afd4df8e3de92929f99fd9e,1577893896804,9356,1577893879.0,17.80399990081787
0000000000000000000dccb7117236bb5f38d7d76d830cbb8f09fb167f48a45f,1577893760349,9357,1577893722.0,38.348999977111816
00000000000000000002d262f0b8d3710c0efa3eca6488f94741aab6301ede35,1577893452169,9414,1577893443.0,9.168999910354614
0000000000000000000ed2fbfde83a3b7c1a553cfad13c2526296e8f4e9613a0,1577893173422,9406,1577893144.0,29.42199993133545
0000000000000000000af4110440716bf1de14badc7d9f69ba4a597b6f613bf1,1577893136520,9042,1577893133.0,3.5199999809265137
00000000000000000004d0ae30dd1901b940a0c939d4d8c7f5d6b6a351ede9eb,1577892754628,9085,1577892742.0,12.628000020980835
0000000000000000000105e77ecb82b0df6447e478807712d036261f6dc9d467,1577892962878,9091,1577892955.0,7.878000020980835
00000000000000000006348536c503abc1ae532456e34b969f64e70a877d93c4,1577892597077,9373,1577892584.0,13.07699990272522
00000000000000000007dbae9f24fae57a319c4a8365a0708d85c3c1197ac758,1577892575717,9358,1577892568.0,7.7170000076293945
00000000000000000006acd45e115ab5dacb7349fce807d62635f737cd156f77,1577891698345,9351,1577891688.0,10.34500002861023
0000000000000000000871bccdbda2d866716f1443cd288398d35be1321e07a9,1577891559081,9404,1577891543.0,16.081000089645386
0000000000000000000d9556dba9423970f01f3ad090ff5507b816e3928ba0da,1577893996217,9395,1577893984.0,12.217000007629395
00000000000000000010b15200849d7e1cb8a4ff87b189509b0faf11217225ee,1577892000091,9450,1577891997.0,3.0910000801086426
0000000000000000000cb70f16497ee4a0ecdb5f9ac61b5fd5efb81c0098b498,1577894570734,9397,1577894558.0,12.733999967575073
000000000000000000056752f17f9b9df51f4182400819aae340e6dca3880e1b,1577896819584,9421,1577896805.0,14.58400011062622
000000000000000000092fec5943ab1877f38a804debce3344a4b5a223545841,1577895308346,9405,1577895289.0,19.34599995613098
00000000000000000002f4e6794fb22d53422a5cbe436bf8cdab5afaa989ea47,1577895773117,9309,1577895720.0,53.117000102996826
0000000000000000000ff3de35fd0d7ad9127d9693281e9f561fa1fc06424129,1577895927871,9312,1577895905.0,22.871000051498413
000000000000000000106ec34c398f399d1ce763a84b498675afceddb339ca4c,1577895509350,9386,1577895470.0,39.34999990463257
00000000000000000005b9ed189765cc72a4f77d670a847846b7837e73cc64eb,1577896064142,9408,1577896066.0,-1.8580000400543213
0000000000000000000b127ba28f353c5072a46dd33b854d47912c4e56dadec4,1577896506805,9375,1577896478.0,28.805000066757202
000000000000000000094e1d80304c2b35e3c9f4b24d1f4d41eb25ec49b69874,1577896559567,9329,1577896537.0,22.566999912261963
0000000000000000001573d2f4c14c206a39953b7bb3725ba3bafa66e6a1dd9c,1577901586313,9405,1577901565.0,21.312999963760376
0000000000000000000ff1cf20075afd0df2a52288edd20a7d1cd8a51ca3e32a,1577900757794,9419,1577900732.0,25.793999910354614
0000000000000000001341c66826968af28e942c999a7e563feb566cc9c7495d,1577900611286,9319,1577900588.0,23.28600001335144
00000000000000000004280af65a3fedac5f3f5af03c70695640a3bb05a5f76a,1577900588023,9360,1577900553.0,35.02300000190735
0000000000000000000bd55f5d69d8917d72ffa97dcc2049eaada4cf04e14807,1577899029845,9420,1577899030.0,-0.1549999713897705
00000000000000000009b871f7aaebc2fdd65dc5f02967ec68b15e83930f25d9,1577898985449,9351,1577898952.0,33.448999881744385
